model,pid,recommendation,variable,value
gemma2-9b-it,751832,Bohemian Rhapsody - by Queen,playlist_name,-0.26666666666666666
gemma2-9b-it,751832,Stairway to Heaven - by Led Zeppelin,playlist_name,0.2
gemma2-9b-it,751832,Thrift Shop - by Macklemore & Ryan Lewis ft. Wanz,playlist_name,0.44999999999999996
gemma2-9b-it,755179,Bad and Boujee - by Migos feat. Lil Uzi Vert,playlist_name,0.08333333333333333
gemma2-9b-it,755179,Bohemian Rhapsody - by Queen,playlist_name,-0.13333333333333333
gemma2-9b-it,755179,HUMBLE. - by Kendrick Lamar,playlist_name,-0.1
gemma2-9b-it,755179,Someone Like You - by Adele,playlist_name,-0.03333333333333333
gemma2-9b-it,783397,Electric Feel - by MGMT,playlist_name,-0.016666666666666666
gemma2-9b-it,783397,Mr. Brightside - by The Killers,playlist_name,0.7666666666666666
gemma2-9b-it,783397,Seven Nation Army - by The White Stripes,playlist_name,0.26666666666666666
gemma2-9b-it,783397,The Night We Met - by Lord Huron,playlist_name,0.3
gemma2-9b-it,808716,All We Got - by Chance The Rapper,playlist_name,0.016666666666666666
gemma2-9b-it,808716,Bohemian Rhapsody - by Queen,playlist_name,-0.01666666666666667
gemma2-9b-it,808716,Broccoli - by D.R.A.M. feat. Lil Yachty,playlist_name,0.11666666666666667
gemma2-9b-it,808716,Fake Plastic Trees - by Radiohead,playlist_name,0.03333333333333333
gemma2-9b-it,828407,Despacito - by Luis Fonsi ft. Daddy Yankee,playlist_name,0.08333333333333334
gemma2-9b-it,828407,Happy - by Pharrell Williams,playlist_name,0.6
gemma2-9b-it,828407,Somebody's Watching Me - by Rockwell,playlist_name,0.21666666666666667
gemma2-9b-it,828407,This Is Halloween - by Danny Elfman,playlist_name,0.16666666666666666
gemma2-9b-it,833690,Bohemian Rhapsody - by Queen,playlist_name,-0.15
gemma2-9b-it,833690,Closer - by The Chainsmokers ft. Halsey,playlist_name,0.36666666666666664
gemma2-9b-it,833690,Malibu - by Miley Cyrus,playlist_name,0.31666666666666665
gemma2-9b-it,833690,November Rain - by Guns N' Roses,playlist_name,0.6666666666666666
gemma2-9b-it,838431,Bohemian Rhapsody - by Queen,playlist_name,0.23333333333333334
gemma2-9b-it,838431,Coming of Age - by Foster the People,playlist_name,0.15
gemma2-9b-it,838431,Shelter Song - by  Temples,playlist_name,0.016666666666666666
gemma2-9b-it,838431,Stairway to Heaven - by Led Zeppelin,playlist_name,0.15
gemma2-9b-it,858725,Amazing Grace - by Traditional,playlist_name,0.16666666666666666
gemma2-9b-it,858725,Be Thou My Vision - by Celtic Thunder,playlist_name,0.2833333333333333
gemma2-9b-it,858725,Bohemian Rhapsody - by Queen,playlist_name,0.16666666666666666
gemma2-9b-it,858725,Lose Yourself - by Eminem,playlist_name,0.7166666666666666
gemma2-9b-it,901210,Battery - by Metallica,playlist_name,0.13333333333333333
gemma2-9b-it,901210,Bohemian Rhapsody - by Queen,playlist_name,0.2333333333333333
gemma2-9b-it,901210,Hallelujah - by Leonard Cohen,playlist_name,0.9333333333333332
gemma2-9b-it,901210,Master of Puppets - by Metallica,playlist_name,0.08333333333333333
gemma2-9b-it,901826,Bohemian Rhapsody - by Queen,playlist_name,0.6333333333333333
gemma2-9b-it,901826,Closer - by The Chainsmokers ft. Halsey,playlist_name,0.41666666666666663
gemma2-9b-it,901826,Stairway to Heaven - by Led Zeppelin,playlist_name,0.25
gemma2-9b-it,901826,The Nights - by Avicii,playlist_name,0.4833333333333333
gemma2-9b-it,901947,Bohemian Rhapsody - by Queen,playlist_name,-0.05
gemma2-9b-it,901947,Don't Stop Believin' - by Journey,playlist_name,0.05
gemma2-9b-it,901947,Hallelujah - by Leonard Cohen,playlist_name,0.19999999999999998
gemma2-9b-it,901947,Show Me Love - by Robin S.,playlist_name,-0.05
gemma2-9b-it,902402,Bohemian Rhapsody - by Queen,playlist_name,-0.36666666666666664
gemma2-9b-it,902402,Get Ur Freak On - by Missy Elliott,playlist_name,0.23333333333333334
gemma2-9b-it,902402,Hallelujah - by Leonard Cohen,playlist_name,0.21666666666666667
gemma2-9b-it,902402,Ignition (Remix) - by R. Kelly,playlist_name,0.23333333333333334
gemma2-9b-it,913475,Bohemian Rhapsody - by Queen,playlist_name,-0.41666666666666663
gemma2-9b-it,913475,California Love - by 2Pac feat. Dr. Dre,playlist_name,0.7166666666666666
gemma2-9b-it,913475,Mr. Brightside - by The Killers,playlist_name,0.3333333333333333
gemma2-9b-it,913475,The Next Episode - by Dr. Dre feat. Snoop Dogg,playlist_name,0.2833333333333333
gemma2-9b-it,918267,Cruise - by Florida Georgia Line,playlist_name,0.23333333333333334
gemma2-9b-it,918267,Die a Happy Man - by Thomas Rhett,playlist_name,0.3
gemma2-9b-it,918267,Dirt Road Anthem - by Jason Aldean,playlist_name,0.26666666666666666
gemma2-9b-it,918267,I'm Gonna Miss Her (The Fishin' Song) - by Brad Paisley,playlist_name,0.16666666666666666
gemma2-9b-it,924282,Cherry Wine - by Hozier,playlist_name,0.0
gemma2-9b-it,924282,Happy - by Pharrell Williams,playlist_name,0.21666666666666667
gemma2-9b-it,924282,Ophelia - by The Lumineers,playlist_name,0.05
gemma2-9b-it,924282,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.13333333333333333
gemma2-9b-it,935018,Bohemian Rhapsody - by Queen,playlist_name,0.13333333333333333
gemma2-9b-it,935018,Diamonds - by Rihanna,playlist_name,0.36666666666666664
gemma2-9b-it,935018,Stairway to Heaven - by Led Zeppelin,playlist_name,0.18333333333333332
gemma2-9b-it,935018,We Found Love (feat. Calvin Harris) - by Rihanna,playlist_name,0.19999999999999998
gemma2-9b-it,950280,Bohemian Rhapsody - by Queen,playlist_name,-0.016666666666666666
gemma2-9b-it,950280,"September - by Earth, Wind & Fire",playlist_name,0.2833333333333333
gemma2-9b-it,950280,Stairway to Heaven - by Led Zeppelin,playlist_name,0.13333333333333333
gemma2-9b-it,950280,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.31666666666666665
gemma2-9b-it,961992,Bohemian Rhapsody - by Queen,playlist_name,0.18333333333333332
gemma2-9b-it,961992,Cruise - by Florida Georgia Line,playlist_name,0.4833333333333333
gemma2-9b-it,961992,Lose Yourself to Dance - by Daft Punk ft. Pharrell Williams,playlist_name,0.41666666666666663
gemma2-9b-it,961992,"Take Me Home, Country Roads - by John Denver",playlist_name,-0.05
gemma2-9b-it,970319,Despacito - by Luis Fonsi ft. Daddy Yankee,playlist_name,0.35
gemma2-9b-it,970319,Happy - by Pharrell Williams,playlist_name,0.19999999999999998
gemma2-9b-it,970319,Now We Are Free - by Hans Zimmer,playlist_name,0.5833333333333333
gemma2-9b-it,970319,Time - by Hans Zimmer,playlist_name,0.0
gemma2-9b-it,976557,Mr. Brightside - by The Killers,playlist_name,0.3
gemma2-9b-it,976557,Ramblin' Man - by The Allman Brothers Band,playlist_name,0.35
gemma2-9b-it,976557,The Boxer - by Simon & Garfunkel,playlist_name,0.3
gemma2-9b-it,976557,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.23333333333333334
gemma2-9b-it,978945,Bohemian Rhapsody - by Queen,playlist_name,0.19999999999999998
gemma2-9b-it,978945,Mr. Brightside - by The Killers,playlist_name,0.16666666666666666
gemma2-9b-it,978945,Sweet Child o' Mine - by Guns N' Roses,playlist_name,0.5666666666666667
gemma2-9b-it,978945,Take On Me - by a-ha,playlist_name,0.03333333333333333
gemma2-9b-it,989414,Electric Feel - by MGMT,playlist_name,0.15
gemma2-9b-it,989414,Lost in My Mind - by The Head and the Heart,playlist_name,0.19999999999999998
gemma2-9b-it,989414,Mr. Brightside - by The Killers,playlist_name,0.35
gemma2-9b-it,989414,Seven Nation Army - by The White Stripes,playlist_name,0.06666666666666668
gpt-4o-2024-08-06,12377,Antidote - by Travis Scott,playlist_name,0.15
gpt-4o-2024-08-06,12377,Rolling in the Deep - by Adele,playlist_name,0.16666666666666666
gpt-4o-2024-08-06,12377,Shape of You - by Ed Sheeran,playlist_name,0.15
gpt-4o-2024-08-06,12377,Ultimate - by Denzel Curry,playlist_name,-0.03333333333333333
gpt-4o-2024-08-06,39560,Fix You - by Coldplay,playlist_name,0.6666666666666666
gpt-4o-2024-08-06,39560,Happy - by Pharrell Williams,playlist_name,0.4666666666666667
gpt-4o-2024-08-06,39560,Someone Like You - by Adele,playlist_name,0.7666666666666666
gpt-4o-2024-08-06,39560,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.16666666666666666
gpt-4o-2024-08-06,47551,Blinding Lights - by The Weeknd,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,47551,Shape of You - by Ed Sheeran,playlist_name,0.6499999999999999
gpt-4o-2024-08-06,47551,So What - by Miles Davis,playlist_name,0.6666666666666666
gpt-4o-2024-08-06,47551,Take Five - by The Dave Brubeck Quartet,playlist_name,0.4666666666666666
gpt-4o-2024-08-06,66462,Happy - by Pharrell Williams,playlist_name,0.06666666666666667
gpt-4o-2024-08-06,66462,Someone Like You - by Adele,playlist_name,0.19999999999999998
gpt-4o-2024-08-06,66462,The Sound of Silence - by Simon & Garfunkel,playlist_name,0.8499999999999999
gpt-4o-2024-08-06,66462,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.13333333333333333
gpt-4o-2024-08-06,70116,Electric Feel - by MGMT,playlist_name,0.21666666666666667
gpt-4o-2024-08-06,70116,Retrograde - by James Blake,playlist_name,-0.06666666666666667
gpt-4o-2024-08-06,70116,Shake It Off - by Taylor Swift,playlist_name,0.18333333333333332
gpt-4o-2024-08-06,70116,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,-0.016666666666666666
gpt-4o-2024-08-06,72304,Bohemian Rhapsody - by Queen,playlist_name,-0.033333333333333326
gpt-4o-2024-08-06,72304,Clair de Lune - by Claude Debussy,playlist_name,0.05000000000000001
gpt-4o-2024-08-06,72304,Shut Up and Dance - by WALK THE MOON,playlist_name,0.26666666666666666
gpt-4o-2024-08-06,72304,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.3833333333333333
gpt-4o-2024-08-06,97461,Happy - by Pharrell Williams,playlist_name,0.9999999999999999
gpt-4o-2024-08-06,97461,Head in the Ceiling Fan - by Title Fight,playlist_name,-0.5499999999999999
gpt-4o-2024-08-06,97461,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.43333333333333335
gpt-4o-2024-08-06,97461,Your Graduation - by Modern Baseball,playlist_name,0.016666666666666635
gpt-4o-2024-08-06,101440,Scars - by James Bay,playlist_name,0.4666666666666667
gpt-4o-2024-08-06,101440,Shape of You - by Ed Sheeran,playlist_name,0.9499999999999998
gpt-4o-2024-08-06,101440,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.0
gpt-4o-2024-08-06,101440,Us - by James Bay,playlist_name,0.26666666666666666
gpt-4o-2024-08-06,105584,Bohemian Rhapsody - by Queen,playlist_name,0.08333333333333331
gpt-4o-2024-08-06,105584,God's Not Dead (Like a Lion) - by Newsboys,playlist_name,0.06666666666666668
gpt-4o-2024-08-06,105584,Shape of You - by Ed Sheeran,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,105584,Who You Say I Am - by Hillsong Worship,playlist_name,0.43333333333333335
gpt-4o-2024-08-06,108488,Heartbeats - by José González,playlist_name,0.0
gpt-4o-2024-08-06,108488,Holocene - by Bon Iver,playlist_name,0.25
gpt-4o-2024-08-06,108488,Thunderstruck - by AC/DC,playlist_name,0.16666666666666666
gpt-4o-2024-08-06,108488,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,-0.06666666666666667
gpt-4o-2024-08-06,121994,Back to December - by Taylor Swift,playlist_name,-0.03333333333333333
gpt-4o-2024-08-06,121994,Bohemian Rhapsody - by Queen,playlist_name,0.0
gpt-4o-2024-08-06,121994,Hotline Bling - by Drake,playlist_name,-0.03333333333333333
gpt-4o-2024-08-06,121994,Shape of You - by Ed Sheeran,playlist_name,-0.08333333333333334
gpt-4o-2024-08-06,122684,Bohemian Rhapsody - by Queen,playlist_name,0.049999999999999996
gpt-4o-2024-08-06,122684,Don't Let Me Down - by The Chainsmokers,playlist_name,-0.03333333333333334
gpt-4o-2024-08-06,122684,Symphony No. 5 - by Ludwig van Beethoven,playlist_name,0.18333333333333332
gpt-4o-2024-08-06,122684,This Girl - by Kungs vs Cookin' on 3 Burners,playlist_name,0.19999999999999998
gpt-4o-2024-08-06,124069,Budapest - by George Ezra,playlist_name,0.43333333333333335
gpt-4o-2024-08-06,124069,Heartbeats - Acoustic - by José González,playlist_name,0.21666666666666667
gpt-4o-2024-08-06,124069,Thunderstruck - by AC/DC,playlist_name,0.7833333333333332
gpt-4o-2024-08-06,124069,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.7499999999999999
gpt-4o-2024-08-06,126329,Can't Stop the Feeling! - by Justin Timberlake,playlist_name,0.7999999999999999
gpt-4o-2024-08-06,126329,Someone Like You - by Adele,playlist_name,0.7666666666666666
gpt-4o-2024-08-06,126329,The Sound of Silence - by Simon & Garfunkel,playlist_name,0.7833333333333332
gpt-4o-2024-08-06,126329,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.8833333333333332
gpt-4o-2024-08-06,127088,Clair de Lune - by Claude Debussy,playlist_name,0.8666666666666666
gpt-4o-2024-08-06,127088,Flight of the Bumblebee - by Rimsky-Korsakov,playlist_name,0.25
gpt-4o-2024-08-06,127088,I Will Survive - by Gloria Gaynor,playlist_name,0.6833333333333332
gpt-4o-2024-08-06,127088,Sweet Caroline - by Neil Diamond,playlist_name,0.6333333333333333
gpt-4o-2024-08-06,129906,Bohemian Rhapsody - by Queen,playlist_name,0.5333333333333333
gpt-4o-2024-08-06,129906,Jingle Bells - by Bing Crosby,playlist_name,0.44999999999999996
gpt-4o-2024-08-06,129906,Safe and Sound - by Capital Cities,playlist_name,0.05
gpt-4o-2024-08-06,129906,Wake Me Up - by Avicii,playlist_name,0.18333333333333332
gpt-4o-2024-08-06,136224,Ain't No Mountain High Enough - by Marvin Gaye & Tammi Terrell,playlist_name,0.21666666666666662
gpt-4o-2024-08-06,136224,Blinding Lights - by The Weeknd,playlist_name,0.9999999999999999
gpt-4o-2024-08-06,136224,My Girl - by The Temptations,playlist_name,0.2833333333333333
gpt-4o-2024-08-06,136224,Shape of You - by Ed Sheeran,playlist_name,0.8499999999999999
gpt-4o-2024-08-06,138649,Heartbeats - by José González,playlist_name,0.44999999999999996
gpt-4o-2024-08-06,138649,Holocene - by Bon Iver,playlist_name,0.5666666666666667
gpt-4o-2024-08-06,138649,Party in the USA - by Miley Cyrus,playlist_name,0.6166666666666666
gpt-4o-2024-08-06,138649,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,0.03333333333333333
gpt-4o-2024-08-06,148000,Lullaby - by The Cure,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,148000,Sleep - by My Chemical Romance,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,148000,Wake Up - by Arcade Fire,playlist_name,-0.01666666666666667
gpt-4o-2024-08-06,148000,Wake Up - by Rage Against the Machine,playlist_name,0.19999999999999998
gpt-4o-2024-08-06,157594,Animals - by Martin Garrix,playlist_name,0.2833333333333333
gpt-4o-2024-08-06,157594,Shape of You - by Ed Sheeran,playlist_name,0.7666666666666666
gpt-4o-2024-08-06,157594,Someone Like You - by Adele,playlist_name,-0.3333333333333333
gpt-4o-2024-08-06,157594,Titanium (feat. Sia) - by David Guetta,playlist_name,-0.06666666666666668
gpt-4o-2024-08-06,170573,Body Like a Back Road - by Sam Hunt,playlist_name,0.16666666666666666
gpt-4o-2024-08-06,170573,Bohemian Rhapsody - by Queen,playlist_name,0.016666666666666666
gpt-4o-2024-08-06,170573,Congratulations - by Post Malone,playlist_name,-0.03333333333333333
gpt-4o-2024-08-06,170573,Jingle Bells - by Bing Crosby,playlist_name,0.41666666666666663
gpt-4o-2024-08-06,172412,Bohemian Rhapsody - by Queen,playlist_name,-0.4333333333333333
gpt-4o-2024-08-06,172412,Can't Stop the Feeling! - by Justin Timberlake,playlist_name,0.5833333333333333
gpt-4o-2024-08-06,172412,Ride - by Twenty One Pilots,playlist_name,-0.1
gpt-4o-2024-08-06,172412,Someone Like You - by Adele,playlist_name,0.5166666666666666
gpt-4o-2024-08-06,173203,Clair de Lune - by Claude Debussy,playlist_name,0.15
gpt-4o-2024-08-06,173203,Enter Sandman - by Metallica,playlist_name,0.04999999999999999
gpt-4o-2024-08-06,173203,Love Me Like You Do - by Ellie Goulding,playlist_name,0.15
gpt-4o-2024-08-06,173203,Shout Out to My Ex - by Little Mix,playlist_name,0.13333333333333333
gpt-4o-2024-08-06,202997,Bohemian Rhapsody - by Queen,playlist_name,-0.13333333333333333
gpt-4o-2024-08-06,202997,Someone Like You - by Adele,playlist_name,0.5833333333333333
gpt-4o-2024-08-06,202997,The Duck Song - by Bryant Oden,playlist_name,0.7333333333333333
gpt-4o-2024-08-06,202997,The Llama Song - by GoNoodle,playlist_name,0.1
gpt-4o-2024-08-06,214615,Control - by Halsey,playlist_name,0.016666666666666666
gpt-4o-2024-08-06,214615,Happy - by Pharrell Williams,playlist_name,0.0
gpt-4o-2024-08-06,214615,Mad Hatter - by Melanie Martinez,playlist_name,-0.016666666666666666
gpt-4o-2024-08-06,214615,Shape of You - by Ed Sheeran,playlist_name,-0.09999999999999999
gpt-4o-2024-08-06,216471,Blinding Lights - by The Weeknd,playlist_name,0.5833333333333333
gpt-4o-2024-08-06,216471,Love Yourz - by J. Cole,playlist_name,0.15000000000000002
gpt-4o-2024-08-06,216471,No Role Modelz - by J. Cole,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,216471,Shape of You - by Ed Sheeran,playlist_name,0.15
gpt-4o-2024-08-06,229291,Bank Account - by 21 Savage,playlist_name,0.31666666666666665
gpt-4o-2024-08-06,229291,Goosebumps - by Travis Scott,playlist_name,0.35
gpt-4o-2024-08-06,229291,Happy - by Pharrell Williams,playlist_name,0.26666666666666666
gpt-4o-2024-08-06,229291,Shape of You - by Ed Sheeran,playlist_name,0.3
gpt-4o-2024-08-06,243049,Antidote - by Travis Scott,playlist_name,0.15
gpt-4o-2024-08-06,243049,Bad and Boujee - by Migos,playlist_name,-0.15
gpt-4o-2024-08-06,243049,Someone Like You - by Adele,playlist_name,0.7
gpt-4o-2024-08-06,243049,Thinking Out Loud - by Ed Sheeran,playlist_name,0.41666666666666663
gpt-4o-2024-08-06,243398,Bohemian Rhapsody - by Queen,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,243398,Party Rock Anthem - by LMFAO,playlist_name,0.25
gpt-4o-2024-08-06,243398,Rolling in the Deep - by Adele,playlist_name,0.7833333333333332
gpt-4o-2024-08-06,243398,Smells Like Teen Spirit - by Nirvana,playlist_name,0.8999999999999999
gpt-4o-2024-08-06,244107,Shape of You - by Ed Sheeran,playlist_name,0.3
gpt-4o-2024-08-06,244107,Stay - by Zedd & Alessia Cara,playlist_name,0.5166666666666666
gpt-4o-2024-08-06,244107,Strobe - by Deadmau5,playlist_name,0.36666666666666664
gpt-4o-2024-08-06,244107,Wonderwall - by Oasis,playlist_name,0.6333333333333333
gpt-4o-2024-08-06,246489,Bohemian Rhapsody - by Queen,playlist_name,0.44999999999999996
gpt-4o-2024-08-06,246489,Come a Little Closer - by Cage The Elephant,playlist_name,-0.06666666666666667
gpt-4o-2024-08-06,246489,True Love Will Find You in the End - by Daniel Johnston,playlist_name,-0.08333333333333333
gpt-4o-2024-08-06,246489,Uptown Funk - by Mark Ronson ft. Bruno Mars,playlist_name,-0.11666666666666667
gpt-4o-2024-08-06,260786,Bohemian Rhapsody - by Queen,playlist_name,-0.44999999999999996
gpt-4o-2024-08-06,260786,Despacito - by Luis Fonsi,playlist_name,0.5833333333333333
gpt-4o-2024-08-06,260786,Shape of You - by Ed Sheeran,playlist_name,0.4
gpt-4o-2024-08-06,260786,Vivir Mi Vida - by Marc Anthony,playlist_name,0.3333333333333333
gpt-4o-2024-08-06,299136,Bohemian Rhapsody - by Queen,playlist_name,0.0
gpt-4o-2024-08-06,299136,Electric Feel - by MGMT,playlist_name,0.03333333333333333
